text,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC
Bakso enak karyawan ramah  enak mantap,1,0,0,0,0,0,0,0,0,1,0,0,0
Berbagai macam bakso yg rasanya spesial,1,0,0,0,0,0,0,0,0,0,0,0,0
"bakso enak, daging nya terasa karena sesuai sama harga nya . Datang saat lepas magrib bakalan waiting list . tempat luas.",1,0,0,1,0,0,0,0,0,0,0,0,1
"Baksonya asin bgt, kuahnya terlalu hambar kaldunya ga kerasa. Mie yang buat bakso juga ga enak. Yg lumayan cm es duriannya doang",1,1,0,0,0,0,0,0,0,0,0,0,0
selalu repeat order kesini kalo makan baso,0,0,0,0,0,0,0,0,0,0,0,0,1
"Dari semua rasa bakso yg pernah gua cicip, cuma dsni yg rasa juicy dri dagingnya dpt bgt",1,0,0,0,0,0,0,0,0,0,0,0,0
"Baksonya enak yang urat, kuahnya ngaldu bangetttt, enakk, harganya worth it lah ya",1,0,0,1,0,0,0,0,0,0,0,0,0
"Baksonya enak enak, kuah kaldunya resep sanget, bakso uratnya mantep deh",1,0,0,0,0,0,0,0,0,0,0,0,0
"Hampir sama dengan review temen temen yang lain. Waktu tunggu lama sampai 40 menitan, nyampe mau cancel tp udah di bayar.. Sampai terskip 4 pengunjung setelah kami malah dapet duluan. Kuahnya nda panas. Bakso halusnya keras. Lampu mati berkali kali.  kan di nota ada nomer meja. nda usah Teriak teriak panggil nama.",0,1,0,0,0,0,0,1,0,0,1,0,1
"Daging baksonya padat, tetelan banyak, tapi kuahnya masih kurang sedikit ngaldu menurutku. Untuk bakso goreng saos lava, pedasnya mantap 👍",1,1,0,0,0,0,0,0,0,0,0,0,0
"Tempat makan bakso favorit, gk tau udah yg ke berapa kali kesini krn rasanya ok, banyak pilihan, pelayanan cepat, suasana ny ok.. Ada tmpt bermain anak juga",1,0,0,0,0,0,1,0,0,0,0,0,1
"Warung bakso yang selalu ramai, apalagi saat jam makan siang. Kami pesan bakso urat tetelan dan bakso goreng. Kuah baksonya gurih, tidak eneg, banyak potongan dagingnya (selain tetelan). Bakso gorengnya agak keras, saat disajikan sudah disiram saus sambal, agak pedas untuk anak2. Tersedia toilet dan mushola yg terkesan seadanya.",1,1,0,0,0,0,0,1,0,0,0,0,1
"Kalau untuk sekedar penasaran, silahkan dicoba, tapi klau buat langganan, aku sih gk.. masih banyak bakso yg enak di jogja yg harganya lebih murah, mengingat di jogja itu bnyk anak kost.. gk recommended sih..",0,1,0,0,0,0,0,0,0,0,1,0,0
"soal rasa gaperlu di ragukan enak banget mantep segerr😍🔥,cocoknya dateng pas sore aja sih guys kalo siang lumayan rame banget jadinya panass,untuk harga lumayan price tapi emang daging banget terus kuahnya lebih suka yg mercon jd worth it bgt dgn harga segitu",1,0,0,1,0,0,0,1,0,0,0,0,0
"Penyajian cepat walau ramai..rasa enak ndaging baksonya dan banyak variannya, tempat makan luas.. rekomended.. 8,5/10",1,0,0,0,0,0,1,0,0,0,0,0,1
"Asli ini kuah merconnya juara beud, suka banget ama bakso daging sama bakso gorengnya, gasskeun ini rekomen banget",1,0,0,0,0,0,0,0,0,0,0,0,0
baksonya enakk!! cocok untuk kulineran di jogja!,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mantap bgt, puas ada banyak menunya 🤤🤤",1,0,0,0,0,0,0,0,0,0,0,0,0
"pelayanan nya ramah, bakso urat enakk joss, bakso bakar nya juga ga keras, enak",1,0,0,0,0,0,0,0,0,1,0,0,0
Tempat ngebakso yg josjisss banget dehhh ada ruang berac nya jg dinginnn love,1,0,0,0,0,0,1,0,0,0,0,0,0
Baksonya iganya enak banget. Juara pol Pokok e 👍🏻,1,0,0,0,0,0,0,0,0,0,0,0,1
Enaakk bangett baksonya dan unik unik buat harga standar ajaa mie ayam nyaa wajib cobainnn!!!,1,0,0,1,0,0,0,0,0,0,0,0,0
"Untuk pelayanann nya kurang ramah, cuman perihal salah denger langsung di jutekin padahal kan saya beli BUKAN MINTA, kasir a/n MBA ERSA",0,0,0,0,0,0,0,0,0,0,1,0,1
"RESTORAN BODOH, NGATUR TUKANG PARKIR AJA GA BISA‼️ TUKANG PARKIRMU ITU GA SOPAN‼️ SAYA CUMA BELI BAKSO DIBUNGKUS, BERHENTI GA NYAMPE 10 MENIT TETEP DISURUH BAYAR PARKIR, DINEGO MALAH NANTANG DENGAN NADA TINGGI. PADAHAL UDAH LANGGANAN SAMA BAKSO PAJERO, TAPI DIBIKIN KECEWA 1X UDAH CUKUP GA BAKAL BALIK KESINI LAGI.",0,0,0,0,0,0,0,1,0,0,1,0,0
Bakso yang akan menjadi langganan ini.. bakso gorengnya mantap,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tempatnya cocok untuk bawa keluarga atau rombongan, bebas dari asap rokok, kids friendly",0,0,0,0,0,0,1,0,0,0,0,0,0
"Baksonya enak enak, kuah kaldunya resep sanget, bakso uratnya mantep deh",1,0,0,0,0,0,0,0,0,0,0,0,0
kasir nya sangat ramah sekali,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ke sini buat makan malem bertiga bareng temen. Susasananya enak waktu hujan tanpa ac ga kerasa panas. Makanannya juga sesuai ekspektasi. Aku pesen bakso komplit mozza, bakso halusnya kerasa banget dagingnya, lembut, kuah kaldunya seger, mozza yang dipake juga enak. Aku kira pelayanannya bakal lama karena rame banget, tapi ga ada 30 menit udah sampe. Tambahan, bisa pesen lewat qr code jadi gausah antre di kasir tinggal nunggu pesenan datengg😍",1,0,0,0,0,0,1,0,0,0,0,0,1
"ramai, saya dapat tempat ber ac jadi makan pedas pun kuat, minusnya semua makanan sudah habis barulah minuman datang",0,0,0,0,0,0,1,0,0,0,0,0,1
Baksonya rasa dagingnya wih mantap harganya juga ga mahal😍😍😍,1,0,0,1,0,0,0,0,0,0,0,0,0
Pelayan sangat lambat menyiapkan makanan. Perlu menunggu lebih dari 40 menit sejak selesai pemesanan sampai makanan datang,0,0,0,0,0,0,0,0,0,0,1,0,0
"Kunjungan pertama suka banget dengan rasa kuah baksonya yg gurih, porsi baksonya pas bakso komplitnya isi 4 dengan 4 jenis bakso lengkap dengan mie campurnya. Baksonya OK dengan tekstur yang lebih kenyal secara keseluruhan OK ada 2 ienis kuah yg disiapkan original or mercon dengan beraneka jenis bakso",1,0,0,0,0,0,0,0,0,0,0,0,0
"Rame banget, bakso enak dan bermacam-macam",1,0,0,0,0,0,0,1,0,0,0,0,0
"Rasa nyam, layanan cepat, tempat bersih, adem",1,0,0,0,0,0,1,0,0,0,0,0,1
"ada orang ngevape, pegawai sudah diberitahu namun tidak ada tindakan",0,0,0,0,0,0,0,1,0,0,0,0,0
Bakso dg menu lengkap pol,1,0,0,0,0,0,0,0,0,0,0,0,0
"Harga murah,pelayanan oke,tempat nya jg bersih,waiters nya ramah Makan ber4 + 1 anak kecil cm 100rb an",0,0,0,1,0,0,1,0,0,0,0,0,1
Ternyata rasa kuah dan baso yang sesuai dan selama ini dicari ada disini😆🤣🤣 dramatis bgt saking enaknya.. kuahnya pedes tapi gak pahang gak pait terus basonya mateng tapi renyah gimana gtu. Pokoknya suka bnget plisss mau lagii,1,0,0,0,0,0,0,0,0,0,0,0,0
"Demi datang kesini menembus hujan dari hotel. Sampai di lokasi bakso, malah mereka ga menolak order karena sudah jam 20.15, padahal jam operasional sampe jam 21.00. Bahkan saya sampe memohon ""kasihan dong saya udah hujan2an dari hotel demi makan bakso disini"" eh tetap ditolak. Arogan !!  Menolak pelanggan sama dengan menolak rejeki. Gak bakal kesini lagi.",0,0,0,0,0,0,0,0,0,0,0,0,1
"Variasinya banyak, bakso bakarnya nampol",1,0,0,0,0,0,0,0,0,0,0,0,0
Mantap rasa bakso bikin nagih,1,0,0,0,0,0,0,0,0,0,0,0,0
"Varian bakso nya banyak... enak juga,, es teler durian nya enak. Rame banget, kesini pas pagi jadi dapat parkir yg luas",1,0,0,0,0,0,1,0,0,0,0,0,0
Makanannya enak dan tempatnya luas,1,0,0,0,0,0,1,0,0,0,0,0,0
"Baksonya enak banget, kuahnya ngaldu.. Mgkn saran utk tempatnya dibenahi lagi yaa kal, banyak banjir dimana mana kalo hujan",1,0,0,0,0,0,0,1,0,0,0,0,0
"kuah merconnya puedesss nampoll, kuah ori nya juga ga kalah enak…ngalduu banget. Enak👍🏻",1,0,0,0,0,0,0,0,0,0,0,0,0
"Rasa enak, daging banyak, harga tidak menjebak.",1,0,0,1,0,0,0,0,0,0,0,0,0
"tempatnya luas, menunya komplit, pelayanannya juga ramah",1,0,0,0,0,0,1,0,0,0,0,0,1
Dijamin halal dan josss baksonya,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bakso urat tetelan kuah mercon nya juaraaaa. Pedesss tapi masih friendly di lidah kok. Tapiiii kalo yang bener2 spicy lover nih, boleh di coba yang bakso goreng spicy dehhh. Hot nya di akhir, jadi menyisakan kenangan gitu Lo..wkwkwkwk. overall...bakso paling enak yang pernah aku makan ya bakso Pajero ini deh. Ngga rugi, jauh2 dari Sidoarjo..jajalin bakso ini..",1,0,0,0,0,0,0,0,0,0,0,0,1
"tempatnya cozy bgt, baksonya enakkk",1,0,0,0,0,0,1,0,0,0,0,0,0
Rame tp satset cepet bget unt kuah mercon msih bs d nikmati tp mnurut ku rsanya biasa aja.. Yg enak itu yg samurai👍,1,0,1,0,0,0,0,0,0,1,0,0,0
"kalo kesini jangan lupa pesen bakso bakarnya, apalagi saos mentai, untuk mi ayam dan bakso kuahnya so so aja",1,0,1,0,0,0,0,0,0,0,0,0,0
"Awal liat² di tiktok, kok penasaran, lgs coba ajak anak² ternyata behhhh...jagonya bakso ini, kuahnya ngaldu banget...juaralah...",1,0,0,0,0,0,0,0,0,0,0,0,0
Oke semua porsinya besar banget,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bakso dan mie ayam nya enak bangettt, aku sering kesini karna nagih bangettt😍🤗",1,0,0,0,0,0,0,0,0,0,0,0,0
"kasirnya nyebelin,tolong di perbaiki cara ngomong kasirnya,biar ga jutek.sayang banget makanan enak,tapi kasirnya bikin males dateng lagi.",1,0,0,0,0,0,0,0,0,0,0,0,1
"Bakso nya enak, dan pelayanan nya bagus",1,0,0,0,0,0,0,0,0,0,0,0,1
Bakso dan bakso bakarnya mantul,1,0,0,0,0,0,0,0,0,0,0,0,0
"Baksonyaa enakkk, es teler duriannya juaraaa. Sesuai harganyaa kok. Pelayanannya cepat, tp klo long weekend harus dtg cepet, jangan kemaleman supaya ga kehabisan yaa",1,0,0,1,0,0,0,0,0,1,1,0,0
"Biasa aja,tempat terbuka tapi ga boleh rokoan,tetelan alot,minta dine in malah di bungkus,kuah nya biasa banget",0,1,1,0,0,0,0,1,0,0,1,0,0
"enak, pelayanannya cepat dan ramah, tempat luas",1,0,0,0,0,0,1,0,0,1,0,0,0
"Baksonya best, apalagi kuah merconnya, pelananannya juga cepat. Untuk harga worth it dengan rasanya. Sukses selalu💫",1,0,0,1,0,0,0,0,0,0,0,0,1
Hari pertama 16/6/2025 setiba d jogja makan disini. Kali kedua Hari terakhir 20/6/2025 di jogja makan lagi disini. Best ever 💕,1,0,0,0,0,0,0,0,0,0,0,0,0
"Super enak, langganan bakso se jogja. Cabang nya banyak",1,0,0,0,0,0,0,0,0,0,0,0,0
Bakso dan bakso bakarnya mantul,1,0,0,0,0,0,0,0,0,0,0,0,0
"Varian menunya banyak, rasanya mantap, harganya terjangkau",1,0,0,0,0,0,1,0,0,0,0,0,0
"Tipe Bakso full daging, rasanya masyaallah enak. Tempatnya luas cocok untuk wisata kuliner keluarga.",1,0,0,0,0,0,1,0,0,0,0,0,0
Bad  management dalam memasak..untuk 4 mangkok bakso nunggu setengah jam lebih..di sisi lain banyak banget karyawan bagian penyajian nganggur  nungguin dapur selesein pesanan..semoga ke depannya lebih fast respon..thx,0,0,0,0,0,0,0,0,0,0,1,0,0
"Bakso tetelannya enak, kuahnya meresap, perfect pokoknya🫶🫶",1,0,0,0,0,0,0,0,0,0,0,0,0
Cocok dengan kantong pelajar...lokasi dekat kampus UNY dan UGM ..,0,0,0,1,0,0,0,0,0,0,0,0,0
Bakso terlalu asin 5/10 Kuah 9/10,1,1,0,0,0,0,0,0,0,0,0,0,0
"Kembalian salahh, kurang 15.000 , pelayanan burukkkk, sangat kecewa",0,0,0,0,0,0,0,0,0,1,0,0,0
"Ramai dan antri, apalagi kalau hari Sabtu dan Minggu. Baksonya banyak pilihan. Lebih baik pilih kuah original, kalau Mercon, skip deh, kecuali memang penyuka pedes level dewa. Harga standar, bisa pilih ukuran kecil, sedang, atau jumbo. Kalau sedang, baksonya 4.",1,0,0,1,0,1,0,1,0,0,0,0,1
"Rasa Bakso urat pada umumnya, tetapi uratnya kurang banyak, tempat nya luas tapi panas karena mungkin rame, diruangan AC juga pengap...kesini bawa anak 1 tahun, rewel karena kepanasan...penyajiannya lama.",0,1,0,0,0,0,0,1,0,0,0,0,0
"baksonya tipe yang berurat gituu, ada 2 tipe kuah ori dan mercon kuah mercon agak asin menurutku, menurutku enak yg ori. untuk harga agak pricey 21rb dapet 4 bakso, pangsit dijual terpisah. enakk baksoo bakarnyaa",1,1,0,0,1,0,0,0,0,0,0,0,1
"Makanannya enak sesuai harga sekali sekali sebulan sekali boleh lah, telur garuda.  Layanan cepat walau agak ramai untuk pesanan menu yg besar  Suasana tidak nyaman karna ada yg Merokok, pelayannya gada yg berani negur. Menggaggu sekali padahal sudah ada tanda dilarang Merokok tapi tidak di tindak lanjuti.  Menu rekomendednya menu Telurr Garudaaa enak puas bnyak isinya dari daging, telur puyuh, dan bakso kecil.",1,0,0,0,0,0,0,1,0,1,1,0,0
"high recommended, baksonya enak bgt dan harus dicoba saat ke jogja. top",1,0,0,0,0,0,0,0,0,0,0,0,1
"Varian menunya banyak, semua endul,Pesenan cepet datengnya",1,0,0,0,0,0,0,0,0,0,0,0,1
"kesini karna recomendasi temen dan bener enak 2x datang kaldu enak bakso uratnya juga gede"" ,tapi pas dtg lagi ketiga kalinya baksonya udah ga segede dulu di kecilin ukurannya  padahal bakso uratny enak  ,mungkin ada yg ngeh juga ? saran kualitas dan rasa tolong jgn diubah"" makasih .😁",1,1,0,0,0,0,0,0,0,0,0,0,1
"Saran, untuk kebersihan yang perlu diperhatikan lebih baik.",0,0,0,0,0,0,0,0,0,0,0,0,1
"Gassss lengkap menu baksonya,mie ayam jg ada,ketupat,SOP iga.mantap pokoknya",1,0,0,0,0,0,0,0,0,0,0,0,0
"Bakso Pajero Upgrade dong yang ada isi kejunya , semuanya udah oke cuman kurang isian keju🙏🏻 Semoga minggu depan udah ada🥹",0,0,0,0,0,0,0,0,0,0,0,0,1
"Kuahnya enak, tempatnya luas dan cari parkir jadi gampang. Mantapppp",1,0,0,0,0,0,1,0,0,0,0,0,0
Bakso nya enak mhrah porsi bnyak bikin kenyang tempat bersih dan pelayanan sangat ramah next klo k jogja pasti kesini lagi 😍😍😍,1,0,0,0,0,0,1,0,0,1,0,0,0
Pelayanan cepat harga lumayan terjangkau kurang mantab rasa dan porsi nya,0,1,0,1,0,0,0,0,0,0,0,0,1
servicenya lama banget dan meja sebelah dapet makanannya duluan padahal yang pesen duluan siapa  ini tempat ber ac tapi ac nya ga kerasa dan malah pengap?? tolong ya diperbaikin buat service sm atmosfirnya jelek bgt soalnya,0,0,0,0,0,0,0,1,0,0,0,0,1
Ngga tahu enaknya dimana kok bisa ramai gini. Haha.,0,1,0,0,0,0,0,0,0,0,0,0,1
baguss tempatnya nyamaan pelayanan baguss baksonya enakkk,1,0,0,0,0,0,1,0,0,0,0,0,1
"Pedesnya seger, spicy gorengnya enak bet bejay 🤙😎",1,0,0,0,0,0,0,0,0,0,0,0,0
Bakso pa'jero rasanya weenaaakkk kuah merconnya nampoll pedes poll,1,0,0,0,0,0,0,0,0,0,0,0,0
Baksonya enak But atmosphere so crowdy,1,0,0,0,0,0,0,1,0,0,0,0,0
"Pilihan buat makan bakso atau sup daging yang jenisnya variatif. Lokasinya dekat UNY, parkir cukup luas dan agak ribet karena dekat lampu bangjo. Tolong qc diperhatikan, nasi masih keras dan kurang bisa dimakan. Porsi sup pas datang porsi beda dan kurang panas.",1,1,0,0,0,0,0,0,0,0,0,0,1
Akan lebih menarik apabila ada smoking area,0,0,0,0,0,0,0,0,1,0,0,0,0
Tempat ramai harga rasional pelayanan cepat parkiran luas. Overall memuaskan. Semoga bisa terus konsisten.,1,0,0,1,0,0,1,0,0,1,0,0,0
"Makan luar biasa nikmat n buat para pengembar bakso harus Di Coba, layanan sangat ramah Dan sangat membantu kebutuhan kami, Susana baik hrs ditambah tempat ruangan Ber AC",1,0,0,0,0,0,1,0,0,1,0,0,0
"semua menu yang saya coba enak, terutama baksonya. tempatnya bersih dan nyaman. servicenya baik sekali, sukses terus Bakso Pa'Jero...",1,0,0,0,0,0,1,0,0,1,0,0,0
"Pelayanannya ramah bangetttt,makanannya enak, tempatnya juga enak, recommended banget sihh kata aku🤭",1,0,0,0,0,0,1,0,0,1,0,0,0
Ruameee krn enak dan good services,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bakso nya enak banget, orangnya ramah ramah, pokoknya poll",1,0,0,0,0,0,0,0,0,0,0,0,1
Enakkk woyyyyyyy! Repeat terus kalau ke jogja,1,0,0,0,0,0,0,0,0,0,0,0,1
Oke semua porsinya besar banget,1,0,0,0,0,0,0,0,0,0,0,0,0
"kocak nih kang parkirnya, cmn ngambil orderan ga sampe semenit aja dimintain parkir, nyentuh motor aja juga kagak",0,0,0,0,0,0,0,0,0,0,0,0,1
Baksonya enak. Mantan Es teler juga enak,1,0,0,0,0,0,0,0,0,0,0,0,0
"Lumayan ok kok ini, menu nya jg banyak rasa temasuk yang ok jg. Termasuk yg recomended buat dunia perbaksoan harga jg tergolong ramah d kantong",1,0,0,1,0,0,0,0,0,1,0,0,0
baksonya enak dan padat daging,1,0,0,0,0,0,0,0,0,0,0,0,0
"Enak banget baksonyaaa, plis dateng, nggak rugiiiii, gass",1,0,0,0,0,0,0,0,0,1,0,0,0
"Baksonya enak.. Namun saya tidak nyaman dengan musholanya.. Sekelas bakso Pajero, sepertinya bisa menyediakan ruang khusus karyawan. Hari Senin 16 Desember 2024 di Bakso Pajero dekat UNY, saat saya sholat ashar di mushola, ada makanan yang berupa bakso, nasi putih bungkus, minum dan kapas kapas berantakan. Ditambah ada dua karyawan yang tidur di mushola, padahal musholanya kecil untuk bakso sekelas Pajero. Saya doakan, semoga ada ruang khusus istirahat karyawan yang bisa membuat karyawan nyaman.",1,0,0,0,0,0,0,1,0,0,0,0,1
PELAYANAN DAN MANAGEMENT WAKTU BURUK!!!  order di jam 17:58:45 2 paket bakso urat mercon 1 bakso goreng spicy 2 es teh  seperti biasa 5-8 menit awal minuman datang. Nunggu makanan lebih dari 20 menit tidak datang-datang akhirnya tetap nunggu hingga di jam 18.32 2 paket bakso mercon baru datang. Sengaja nungguin bakso goreng spicy biar di makan barengan tetapi nungguin lama gak datang-datang akhirnya mutusin makan aja siapa tau sebentar lagi datang. Jam 18.45 tidak datang juga tanya ke bagian bungkus”in katnya disuruh ttp nunggu. Hingga di jam 18.58 tidak ada tanda tanda bakso goreng spicy datang. Udah males nunggu akhirnya ke bagian serve makanan. Bilng “mas ini kok bakso goreng spicyna belum datang ya? Udah sejam lebih” pegawai nanya ke bagian dapur dan saya lihat sendiri kalo bagian dapur pun bingung pesanannya yg mana… DAN TERNYATA PESANAN SAYA BAKSO GORENG SPICY BELUM DIBUAT SAMA SEKALI. TIDAK ADA UCAPAN PERMINTAAN MAAF ATAU APA SAYA DITINGGAL BEGITU SAYA DAN DIA NGURUSIN YANG LAIN. Saya mutusin untuk take away saja karena lama. anter ke meja TIDAK ADA OMONGAN PERMOHONAN MAAF LAGI. ☺️  baru kali ini di tempat yang terkenal di mana mana dengan rating tinggi malah service yg buruk. kalo ditanya tempat rame apa gak?? TIDAK SAMA SEKALI. sekeliling saya udah diantar pesanan bahkan udah bergantian customer.  Tolong setidaknya jika sadar akan ada kesalahan ucapkan permohonan maaf 🙏🏼🙏🏼🙏🏼,0,0,0,0,0,0,0,0,0,0,0,0,1
"kasirnya ramah  , baksonya enak² semua",1,0,0,0,0,0,0,0,0,0,0,0,1
Bakso ny keras kuahnya  seperti rasa air di campur garam dan penyedap rasa u harga 22k sebetullny sdh efort Mie ayam rasa micin aja.. Es teler es buah lumayan standart es d kasih susu sirup Klo mhal gk nendang kecewa sih,1,1,1,0,1,0,0,0,0,0,0,0,0
Bakso dan mie ayamnya enaknya di atas rata2 alias mantap. Daging baksonya terasa,1,0,0,0,0,0,0,0,0,0,0,0,0
Tempat luas...parkir lias..makanan enaaak...ada playground buat anak,1,0,0,0,0,0,1,0,0,0,0,0,0
Bakso nya enak mhrah porsi bnyak bikin kenyang tempat bersih dan pelayanan sangat ramah next klo k jogja pasti kesini lagi 😍😍😍,1,0,0,0,0,0,1,0,0,0,0,0,1
"Warung bakso yang selalu ramai, apalagi saat jam makan siang. Kami pesan bakso urat tetelan dan bakso goreng. Kuah baksonya gurih, tidak eneg, banyak potongan dagingnya (selain tetelan). Bakso gorengnya agak keras, saat disajikan sudah disiram saus sambal, agak pedas untuk anak2. Tersedia toilet dan mushola yg terkesan seadanya.",1,1,0,0,0,0,1,1,0,0,0,0,1
Salah satu bakso paling enak di Yogyakarta,1,0,0,0,0,0,0,0,0,0,0,0,0
"Kualitas dan harga tidak sebanding, bakso iga dengan harga yang segitu menurtku tidak sebanding, rasa kuah yang hambar tidak berasa kaldunya, dan pelayanan yang sangat kurang memuaskan",0,1,0,0,0,0,0,0,0,0,1,0,0
"Bakso Pajero memang Mantab, all varian patut di coba,  Bakso Bakar Katana ajiibbb, Panjang, nikmat  Berani bungkus",1,0,0,0,0,0,0,0,0,0,0,0,0
"Bakso tetelannya enak, kuahnya meresap, perfect pokoknya🫶🫶",1,0,0,0,0,0,0,0,0,0,0,0,0
"Tempatnya sempit mungkin karna banyak orang dan full. Kuah nya gak ngaldu, baksonya biasa aja.",0,1,1,0,0,0,0,1,0,0,0,0,0
Enakkk banget baksonya full daging,1,0,0,0,0,0,0,0,0,0,0,0,0
"Mayan lah ya.. Pesen Bakso iganya kuah pedas, kuah pedasnya huh hah Sama satu lagi bakso yang komplit.. Next cobain lainnya deh..",1,0,0,0,0,0,0,0,0,0,0,0,0
"baksonya enak bgt, kuahnya seger rasanya gurih, bakso komplit isi 4 ukuran sedang dan mengenyangkan, bakso gorengnya enak bgt, es teler duriannya mantep ngga bikin eneg, tempat bersih, tanpa asap rokok, pegawai ramah dan informatif, mie ayamnya jg enakk",1,0,0,0,0,0,1,0,0,0,0,0,1
"Pertama kali kesini dan senang dengan tempatnya luas, kids friendly, harga ekonomis.  Porsi kenyang dan bisa untuk meet n great maupun kumpul keluarga 🩵",1,0,0,1,0,0,1,0,0,0,0,0,0
"MAKANAN ENAK TAPI PELAYANAN KARYAWAN CUEK BANGET!!!!!!!  BELI TGL 2 MARET DI RUANG VIP, ADA MBA MBA PELAYAN SAYA MINTA GARAM MBA MBANYA CUMAN DIEM GA RESPON SAMA SEKALI, 5-10 MENIT KEMUDIAN DATANG MAS MAS BAWA PESENAN SAYA, SAYA MINTA GARAM & MASNYA SUDAH BILANGIYA TAPI SAMPE BAKSO SAYA HABIS +-30 MENIT GARAMNYA GA DIBAWAIN???? WOI!!! APAPAAAN INI COI PELAYANANNYA  KALAU GARAMNYA HABIS, KAN BISA KONFIRMASI KE SAYA SEBAGAI PELANGGAN, SAYA NUNGGUIN LHO I!!!!!! GA LAGI BELI DISINI!!!",1,0,0,0,0,0,0,0,0,0,0,0,1
"ke sini beli bakso mozzarelanya, sumpah enak banget terus ngenyangin, pelayanannya juga cepet, suasananya adem dan tempatnya juga nyaman, sangat recommended",1,0,0,0,0,0,1,0,0,0,0,0,1
"Baksoonya enakk, dagingnya berasa, kuah pedas nampoll. Harga standart",1,0,0,1,0,0,0,0,0,0,0,0,0
"Rasa enak, apalagi es teller duriannya. Cocok saja bila tidak suka pedas maupun suka.",1,0,0,0,0,0,0,0,0,0,0,0,0
"karena pecinta bakso, selalu cari kulineran bakso viral di kota manapun.  di Jogja langsung ke Bakso Pa'Jero.  dan enak 👌",1,0,0,0,0,0,0,0,0,0,0,0,0
Bakso nya enak dan mantapzz. Rasa nya gak ngecewain. Pecinta bakso wajib ke sini..,1,0,0,0,0,0,0,0,0,0,0,0,0
"Baksonya enak dan kuahnya segar. Recommended yang pake tetelan dan iga. Pelayanan cepat, minuman dan cemilan juga cepat dateng.",1,0,0,0,0,0,0,0,0,0,0,0,1
"pelayanan cepet walaupun rame, waktu tunggu makanan 10 menitan, sangat amat cepat untuk ukuran resto yg rame, pelayanan baik. wajib kesini sih",0,0,0,0,0,0,0,0,0,1,0,0,0
